Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Region,Quantity,Unit Price,Revenue,Profit
ORD-2026-16456,2026-02-05,CUST-0303,Susan Thompson,PROD-EL-005,Wireless Charging Dock,Electronics,South,3,49.99,149.97,53.02
ORD-2024-16457,2024-09-14,CUST-1055,Richard Martin,PROD-AP-005,Pack of Athletic Socks,Apparel,South,8,14.99,119.92,70.53
ORD-2026-16458,2026-05-16,CUST-1640,John Perez,PROD-BK-002,Exponential Growth (Business Guide),Books,East,1,24.99,24.99,14.93
ORD-2025-16459,2025-07-31,CUST-1512,Richard Clark,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,North,2,39.99,79.98,13.89
ORD-2025-16460,2025-12-17,CUST-1075,Sandra Gonzalez,PROD-AP-003,Lightweight Running Shoes,Apparel,East,2,119.99,239.98,79.29
ORD-2024-16461,2024-04-03,CUST-0681,Nancy Moore,PROD-EL-001,Smartphone X1,Electronics,East,1,850.0,850.0,-238.11
ORD-2024-16462,2024-07-12,CUST-0170,Susan Martinez,PROD-AP-003,Lightweight Running Shoes,Apparel,West,4,119.99,479.96,161.51
ORD-2025-16463,2025-11-24,CUST-0848,Charles Gonzalez,PROD-AP-001,Premium Denim Jacket,Apparel,North,1,89.99,89.99,44.33
ORD-2024-16464,2024-01-24,CUST-1354,Michael Williams,PROD-HK-001,Digital Air Fryer,Home & Kitchen,West,2,129.99,259.98,79.06
ORD-2026-16465,2026-01-01,CUST-0649,Susan Perez,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,South,1,29.99,29.99,16.21
ORD-2024-16466,2024-01-15,CUST-0442,Ashley Martin,PROD-BK-002,Exponential Growth (Business Guide),Books,South,1,24.99,24.99,14.98
ORD-2025-16467,2025-09-03,CUST-1672,John Thompson,PROD-AP-003,Lightweight Running Shoes,Apparel,West,1,119.99,119.99,22.77
ORD-2024-16468,2024-12-20,CUST-1469,Sarah Thomas,PROD-BK-002,Exponential Growth (Business Guide),Books,North,3,24.99,74.97,41.88
ORD-2025-16469,2025-07-29,CUST-1154,Christopher Brown,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,North,1,39.99,39.99,6.59
ORD-2025-16470,2025-10-08,CUST-0257,Anthony Lee,PROD-AP-001,Premium Denim Jacket,Apparel,East,1,89.99,89.99,26.67
ORD-2024-16471,2024-12-04,CUST-0267,Ashley Martinez,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,1,129.99,129.99,40.9
ORD-2024-16472,2024-04-26,CUST-0199,Margaret Lewis,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,West,1,17.99,17.99,10.71
ORD-2024-16473,2024-03-17,CUST-1118,Linda Lee,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,East,2,349.99,699.98,139.94
ORD-2025-16474,2025-07-11,CUST-0227,Elizabeth Rodriguez,PROD-HK-001,Digital Air Fryer,Home & Kitchen,North,2,129.99,259.98,83.47
ORD-2025-16475,2025-05-12,CUST-1512,Richard Clark,PROD-AP-005,Pack of Athletic Socks,Apparel,North,3,14.99,44.97,24.35
ORD-2025-16476,2025-11-14,CUST-1782,Joseph Robinson,PROD-EL-004,Smart Fitness Watch,Electronics,East,2,249.99,499.98,90.87
ORD-2025-16477,2025-05-02,CUST-0662,Donald Lopez,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,East,4,39.99,159.96,75.46
ORD-2025-16478,2025-02-09,CUST-0816,Robert Gonzalez,PROD-AP-004,Classic Fit Chinos,Apparel,South,2,49.99,99.98,38.34
ORD-2025-16479,2025-01-17,CUST-1280,Margaret Jones,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,North,4,39.99,159.96,65.27
ORD-2024-16480,2024-01-28,CUST-1682,Richard Davis,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,1,299.99,299.99,58.99
ORD-2024-16481,2024-11-29,CUST-1615,Betty Jones,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,West,1,79.99,79.99,28.62
ORD-2026-16482,2026-05-13,CUST-0115,Jane Taylor,PROD-SO-003,4-Person Instant Camping Tent,Sports & Outdoors,East,10,179.99,1799.9,502.74
ORD-2026-16483,2026-02-18,CUST-0314,Karen Martinez,PROD-AP-002,Organic Cotton Hoodie,Apparel,West,2,59.99,119.98,57.1
ORD-2024-16484,2024-11-24,CUST-1357,Mark Garcia,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,East,3,34.99,104.97,58.24
ORD-2025-16485,2025-07-10,CUST-1237,Charles Perez,PROD-BK-002,Exponential Growth (Business Guide),Books,South,1,24.99,24.99,14.23
ORD-2026-16486,2026-01-25,CUST-0250,Joseph Hernandez,PROD-BK-002,Exponential Growth (Business Guide),Books,West,3,24.99,74.97,43.18
ORD-2025-16487,2025-03-01,CUST-0924,Michael Taylor,PROD-EL-002,Ultrabook Air,Electronics,South,2,1200.0,2400.0,256.2
ORD-2024-16488,2024-01-19,CUST-1407,Sarah Johnson,PROD-EL-005,Wireless Charging Dock,Electronics,East,1,49.99,49.99,-13.09
ORD-2024-16489,2024-03-23,CUST-0409,Richard Martin,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,1,19.99,19.99,14.09
ORD-2025-16490,2025-05-03,CUST-1567,Richard White,PROD-EL-005,Wireless Charging Dock,Electronics,West,1,49.99,49.99,18.09
ORD-2026-16491,2026-05-08,CUST-0105,Sarah Miller,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,South,4,17.99,71.96,42.33
ORD-2025-16492,2025-10-05,CUST-1409,John Taylor,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,South,2,17.99,35.98,23.7
ORD-2024-16493,2024-03-19,CUST-1116,Mary Harris,PROD-EL-001,Smartphone X1,Electronics,West,4,850.0,3400.0,432.83
ORD-2024-16494,2024-07-18,CUST-0544,Nancy Robinson,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,1,34.99,34.99,20.58
ORD-2025-16495,2025-12-02,CUST-1306,Linda Robinson,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,4,19.99,79.96,49.93
ORD-2026-16496,2026-01-21,CUST-1410,John Hernandez,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,West,1,14.99,14.99,10.85
ORD-2025-16497,2025-08-03,CUST-1674,Charles Taylor,PROD-AP-003,Lightweight Running Shoes,Apparel,East,1,119.99,119.99,13.36
ORD-2025-16498,2025-08-24,CUST-0663,Jessica Johnson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,1,129.99,129.99,36.64
ORD-2024-16499,2024-01-30,CUST-1230,Lisa Lewis,PROD-EL-005,Wireless Charging Dock,Electronics,West,10,49.99,499.9,118.55
ORD-2026-16500,2026-01-10,CUST-1095,Sarah Hernandez,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,21.79
ORD-2025-16501,2025-12-13,CUST-0972,Margaret Anderson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,East,1,129.99,129.99,36.9
ORD-2024-16502,2024-09-21,CUST-1608,Barbara Martinez,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,1,129.99,129.99,39.68
ORD-2025-16503,2025-10-19,CUST-0005,Christopher Wilson,PROD-EL-003,Noise-Canceling Headphones,Electronics,East,1,199.99,199.99,45.38
ORD-2024-16504,2024-08-10,CUST-0507,Charles Jackson,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,East,3,39.99,119.97,-13.65
ORD-2024-16505,2024-02-14,CUST-1000,Barbara Jones,PROD-EL-004,Smart Fitness Watch,Electronics,West,1,249.99,249.99,47.96
ORD-2024-16506,2024-07-28,CUST-0332,Anthony Miller,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,West,2,299.99,599.98,109.66
ORD-2024-16507,2024-07-08,CUST-1637,Karen Thomas,PROD-AP-001,Premium Denim Jacket,Apparel,West,4,89.99,359.96,171.94
ORD-2024-16508,2024-11-30,CUST-1171,Karen Taylor,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,South,1,29.99,29.99,15.26
ORD-2025-16509,2025-02-05,CUST-0869,Mary Wilson,PROD-AP-004,Classic Fit Chinos,Apparel,North,3,49.99,149.97,65.71
ORD-2025-16510,2025-05-01,CUST-1464,Barbara Clark,PROD-SO-003,4-Person Instant Camping Tent,Sports & Outdoors,South,1,179.99,179.99,53.51
ORD-2025-16511,2025-04-02,CUST-0813,Susan Johnson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,5,129.99,649.95,208.94
ORD-2024-16512,2024-10-04,CUST-1026,Margaret Gonzalez,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,East,1,29.99,29.99,16.91
ORD-2024-16513,2024-01-31,CUST-0004,Lisa White,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,East,2,19.99,39.98,24.49
ORD-2025-16514,2025-07-24,CUST-0662,Donald Lopez,PROD-AP-002,Organic Cotton Hoodie,Apparel,East,2,59.99,119.98,62.49
ORD-2025-16515,2025-01-15,CUST-0259,William Clark,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,1,19.99,19.99,12.18
ORD-2024-16516,2024-11-01,CUST-1237,Charles Perez,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,South,1,29.99,29.99,10.45
ORD-2026-16517,2026-02-12,CUST-0870,Matthew Thomas,PROD-EL-002,Ultrabook Air,Electronics,East,1,1200.0,1200.0,126.22
ORD-2025-16518,2025-11-16,CUST-0532,Christopher Moore,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,North,1,29.99,29.99,15.06
ORD-2026-16519,2026-02-03,CUST-0848,Charles Gonzalez,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,North,2,39.99,79.98,43.39
ORD-2025-16520,2025-04-19,CUST-0395,Thomas Robinson,PROD-BK-002,Exponential Growth (Business Guide),Books,North,10,24.99,249.9,95.15
ORD-2024-16521,2024-05-20,CUST-1665,Linda Martin,PROD-EL-001,Smartphone X1,Electronics,South,2,850.0,1700.0,208.18
ORD-2025-16522,2025-10-08,CUST-0108,David Robinson,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,South,1,249.99,249.99,57.43
ORD-2024-16523,2024-08-02,CUST-1556,Sarah Williams,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,North,1,79.99,79.99,27.37
ORD-2025-16524,2025-03-01,CUST-0943,Barbara Anderson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,1,129.99,129.99,18.58
ORD-2024-16525,2024-03-13,CUST-1122,David Davis,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,West,1,299.99,299.99,57.6
ORD-2026-16526,2026-01-08,CUST-0532,Christopher Moore,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,8,299.99,2399.92,493.05
ORD-2024-16527,2024-05-15,CUST-1732,Matthew Lee,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,3,19.99,59.97,34.2
ORD-2026-16528,2026-03-15,CUST-0507,Charles Jackson,PROD-EL-004,Smart Fitness Watch,Electronics,East,1,249.99,249.99,-34.4
ORD-2026-16529,2026-02-09,CUST-1076,Barbara Wilson,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,South,1,17.99,17.99,-5.16
ORD-2025-16530,2025-03-22,CUST-1784,John Robinson,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,North,2,14.99,29.98,-8.46
ORD-2025-16531,2025-11-15,CUST-1587,Jessica Jackson,PROD-BK-002,Exponential Growth (Business Guide),Books,South,2,24.99,49.98,28.87
ORD-2025-16532,2025-08-04,CUST-0998,Betty Jones,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,East,2,349.99,699.98,144.82
ORD-2025-16533,2025-12-23,CUST-1778,Karen Clark,PROD-EL-004,Smart Fitness Watch,Electronics,East,2,249.99,499.98,92.21
ORD-2025-16534,2025-02-19,CUST-1256,Margaret Jones,PROD-EL-004,Smart Fitness Watch,Electronics,West,1,249.99,249.99,29.07
ORD-2025-16535,2025-12-12,CUST-0393,Karen Thomas,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,North,4,17.99,71.96,44.7
ORD-2025-16536,2025-03-20,CUST-0736,Richard Lee,PROD-EL-002,Ultrabook Air,Electronics,North,1,1200.0,1200.0,114.43
ORD-2026-16537,2026-04-14,CUST-0582,Margaret Martin,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,1,129.99,129.99,41.42
ORD-2025-16538,2025-04-11,CUST-0612,Charles Jones,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,East,4,349.99,1399.96,294.4
ORD-2025-16539,2025-03-21,CUST-1368,John Williams,PROD-AP-002,Organic Cotton Hoodie,Apparel,West,1,59.99,59.99,30.11
ORD-2025-16540,2025-12-12,CUST-1065,Betty Gonzalez,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,1,299.99,299.99,65.11
ORD-2026-16541,2026-01-05,CUST-0074,Charles Ramirez,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,South,1,79.99,79.99,30.72
ORD-2025-16542,2025-06-12,CUST-1583,Charles Brown,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,South,2,17.99,35.98,24.45
ORD-2024-16543,2024-07-09,CUST-0525,Richard Wilson,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,North,1,79.99,79.99,30.1
ORD-2025-16544,2025-03-25,CUST-1790,Daniel Williams,PROD-EL-003,Noise-Canceling Headphones,Electronics,West,1,199.99,199.99,52.97
ORD-2026-16545,2026-05-06,CUST-1716,Sarah Smith,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,East,1,34.99,34.99,18.88
ORD-2025-16546,2025-11-21,CUST-1686,Robert Anderson,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,South,3,79.99,239.97,87.65
ORD-2025-16547,2025-12-28,CUST-1456,Linda Johnson,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,East,1,299.99,299.99,59.47
ORD-2024-16548,2024-02-04,CUST-0412,Richard Lee,PROD-EL-004,Smart Fitness Watch,Electronics,South,2,249.99,499.98,101.35
ORD-2025-16549,2025-03-25,CUST-0991,Barbara Rodriguez,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,North,1,39.99,39.99,16.75
ORD-2025-16550,2025-08-25,CUST-0415,Daniel Perez,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,2,299.99,599.98,111.65
ORD-2026-16551,2026-01-11,CUST-0476,Joseph Anderson,PROD-AP-005,Pack of Athletic Socks,Apparel,North,1,14.99,14.99,9.62
ORD-2024-16552,2024-02-24,CUST-1105,Thomas Sanchez,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,North,2,29.99,59.98,31.3
ORD-2026-16553,2026-01-30,CUST-0077,Lisa Lee,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,2,34.99,69.98,39.71
ORD-2025-16554,2025-06-06,CUST-1738,Margaret Smith,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,1,19.99,19.99,11.93
ORD-2024-16555,2024-07-25,CUST-1654,Richard Lopez,PROD-EL-002,Ultrabook Air,Electronics,South,3,1200.0,3600.0,338.45
ORD-2024-16556,2024-11-15,CUST-0688,Charles Moore,PROD-EL-004,Smart Fitness Watch,Electronics,East,3,249.99,749.97,146.71
ORD-2024-16557,2024-10-15,CUST-0950,Elizabeth Miller,PROD-EL-004,Smart Fitness Watch,Electronics,East,1,249.99,249.99,-52.26
ORD-2025-16558,2025-05-21,CUST-0844,Jessica Taylor,PROD-EL-004,Smart Fitness Watch,Electronics,South,2,249.99,499.98,106.49
ORD-2024-16559,2024-02-28,CUST-1590,Richard Lee,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,West,2,19.99,39.98,16.95
ORD-2024-16560,2024-06-18,CUST-1236,Michael Jackson,PROD-EL-004,Smart Fitness Watch,Electronics,West,1,249.99,249.99,15.49
ORD-2025-16561,2025-12-29,CUST-0501,Margaret Sanchez,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,1,19.99,19.99,13.04
ORD-2024-16562,2024-05-22,CUST-0808,Sarah Martin,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,South,5,249.99,1249.95,306.28
ORD-2024-16563,2024-08-26,CUST-0780,Daniel Miller,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,South,2,19.99,39.98,23.74
ORD-2025-16564,2025-03-12,CUST-1719,Ashley Taylor,PROD-EL-003,Noise-Canceling Headphones,Electronics,West,4,199.99,799.96,205.13
ORD-2025-16565,2025-05-09,CUST-0325,Karen Harris,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,South,2,249.99,499.98,133.67
ORD-2025-16566,2025-11-28,CUST-0178,Jane Brown,PROD-AP-005,Pack of Athletic Socks,Apparel,South,1,14.99,14.99,8.55
ORD-2025-16567,2025-03-07,CUST-1585,Jane Ramirez,PROD-AP-004,Classic Fit Chinos,Apparel,West,1,49.99,49.99,21.92
ORD-2025-16568,2025-12-14,CUST-1617,Mary Lopez,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,East,2,299.99,599.98,125.93
ORD-2025-16569,2025-08-03,CUST-1567,Richard White,PROD-AP-003,Lightweight Running Shoes,Apparel,West,2,119.99,239.98,85.75
ORD-2024-16570,2024-05-02,CUST-0942,Mark Smith,PROD-EL-003,Noise-Canceling Headphones,Electronics,East,1,199.99,199.99,-13.8
ORD-2024-16571,2024-06-16,CUST-1187,Barbara Ramirez,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,East,2,17.99,35.98,-4.8
ORD-2025-16572,2025-02-25,CUST-1036,Daniel Sanchez,PROD-EL-001,Smartphone X1,Electronics,North,3,850.0,2550.0,131.79
ORD-2025-16573,2025-01-16,CUST-0136,Ashley Perez,PROD-EL-004,Smart Fitness Watch,Electronics,East,2,249.99,499.98,53.41
ORD-2025-16574,2025-11-15,CUST-1086,Betty Lee,PROD-AP-005,Pack of Athletic Socks,Apparel,South,1,14.99,14.99,8.55
ORD-2025-16575,2025-07-05,CUST-0031,Karen White,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,1,19.99,19.99,8.14
ORD-2025-16576,2025-01-08,CUST-0566,Jane Davis,PROD-AP-001,Premium Denim Jacket,Apparel,South,5,89.99,449.95,120.67
ORD-2024-16577,2024-06-30,CUST-1673,Lisa Ramirez,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,3,34.99,104.97,54.19
ORD-2024-16578,2024-08-20,CUST-0532,Christopher Moore,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,North,1,39.99,39.99,18.44
ORD-2025-16579,2025-06-30,CUST-1684,Karen Lee,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,South,3,299.99,899.97,169.07
ORD-2025-16580,2025-02-10,CUST-0465,Thomas Lopez,PROD-AP-001,Premium Denim Jacket,Apparel,North,1,89.99,89.99,22.93
ORD-2025-16581,2025-05-07,CUST-0542,Christopher Davis,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,South,1,39.99,39.99,21.55
ORD-2024-16582,2024-06-30,CUST-1140,Richard Moore,PROD-BK-002,Exponential Growth (Business Guide),Books,South,1,24.99,24.99,14.73
ORD-2025-16583,2025-09-08,CUST-1371,Donald Ramirez,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,North,1,249.99,249.99,57.13
ORD-2026-16584,2026-01-30,CUST-0923,Margaret Johnson,PROD-AP-002,Organic Cotton Hoodie,Apparel,South,3,59.99,179.97,94.88
ORD-2024-16585,2024-09-20,CUST-1590,Richard Lee,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,2,19.99,39.98,8.54
ORD-2025-16586,2025-04-16,CUST-0076,Matthew Martinez,PROD-BK-002,Exponential Growth (Business Guide),Books,South,1,24.99,24.99,15.07
ORD-2026-16587,2026-05-12,CUST-1662,Sandra Garcia,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,East,3,29.99,89.97,22.45
ORD-2024-16588,2024-11-27,CUST-0369,Lisa Ramirez,PROD-AP-001,Premium Denim Jacket,Apparel,South,3,89.99,269.97,119.38
ORD-2025-16589,2025-07-16,CUST-1592,John Anderson,PROD-EL-004,Smart Fitness Watch,Electronics,North,1,249.99,249.99,49.23
ORD-2024-16590,2024-04-08,CUST-0726,Robert Perez,PROD-AP-003,Lightweight Running Shoes,Apparel,South,2,119.99,239.98,85.83
ORD-2025-16591,2025-07-25,CUST-1488,Linda Garcia,PROD-EL-004,Smart Fitness Watch,Electronics,West,2,249.99,499.98,98.69
ORD-2024-16592,2024-04-07,CUST-1210,Joseph Taylor,PROD-EL-002,Ultrabook Air,Electronics,North,2,1200.0,2400.0,253.51
ORD-2026-16593,2026-04-29,CUST-0326,Nancy Martin,PROD-EL-005,Wireless Charging Dock,Electronics,West,2,49.99,99.98,36.1
ORD-2025-16594,2025-10-26,CUST-1650,Jessica White,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,East,1,79.99,79.99,28.18
ORD-2025-16595,2025-12-13,CUST-0453,Betty Wilson,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,West,1,14.99,14.99,9.81
ORD-2025-16596,2025-10-16,CUST-0451,Betty Jones,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,East,3,34.99,104.97,54.96
ORD-2025-16597,2025-07-12,CUST-1462,Michael Johnson,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,North,3,19.99,59.97,38.57
ORD-2025-16598,2025-03-09,CUST-0204,Margaret Miller,PROD-AP-003,Lightweight Running Shoes,Apparel,West,1,119.99,119.99,42.96
ORD-2026-16599,2026-02-04,CUST-0413,Sandra Moore,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,East,1,249.99,249.99,62.75
ORD-2026-16600,2026-04-27,CUST-0928,David Clark,PROD-AP-004,Classic Fit Chinos,Apparel,East,3,49.99,149.97,62.74
ORD-2025-16601,2025-04-22,CUST-1481,Mark Taylor,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,1,19.99,19.99,8.95
ORD-2026-16602,2026-04-07,CUST-0272,Margaret Jackson,PROD-EL-001,Smartphone X1,Electronics,East,1,850.0,850.0,111.61
ORD-2025-16603,2025-07-06,CUST-1013,Robert Thompson,PROD-AP-001,Premium Denim Jacket,Apparel,West,1,89.99,89.99,36.64
ORD-2025-16604,2025-05-28,CUST-1279,Robert Taylor,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,19.99
ORD-2025-16605,2025-03-13,CUST-1550,David Miller,PROD-EL-003,Noise-Canceling Headphones,Electronics,South,1,199.99,199.99,48.47
ORD-2024-16606,2024-08-04,CUST-1680,Sandra Thomas,PROD-EL-004,Smart Fitness Watch,Electronics,West,2,249.99,499.98,93.33
ORD-2024-16607,2024-01-05,CUST-1416,Robert Lopez,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,1,19.99,19.99,13.28
ORD-2024-16608,2024-09-03,CUST-1179,Christopher White,PROD-AP-003,Lightweight Running Shoes,Apparel,South,5,119.99,599.95,217.88
ORD-2025-16609,2025-05-02,CUST-0790,Sandra Thompson,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,4,199.99,799.96,218.14
ORD-2024-16610,2024-12-31,CUST-0219,Nancy Clark,PROD-BK-002,Exponential Growth (Business Guide),Books,South,4,24.99,99.96,22.28
ORD-2025-16611,2025-03-08,CUST-1278,David Williams,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,North,3,14.99,44.97,29.69
ORD-2026-16612,2026-05-16,CUST-1782,Joseph Robinson,PROD-AP-003,Lightweight Running Shoes,Apparel,East,2,119.99,239.98,76.81
ORD-2024-16613,2024-12-09,CUST-1334,Thomas White,PROD-EL-002,Ultrabook Air,Electronics,East,1,1200.0,1200.0,116.27
ORD-2025-16614,2025-03-11,CUST-0035,Elizabeth Clark,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,East,1,19.99,19.99,11.97
ORD-2024-16615,2024-05-23,CUST-0915,Charles Anderson,PROD-AP-004,Classic Fit Chinos,Apparel,North,1,49.99,49.99,21.18
ORD-2024-16616,2024-02-23,CUST-1113,Christopher Gonzalez,PROD-AP-005,Pack of Athletic Socks,Apparel,South,1,14.99,14.99,9.85
ORD-2025-16617,2025-12-05,CUST-1237,Charles Perez,PROD-SO-003,4-Person Instant Camping Tent,Sports & Outdoors,South,1,179.99,179.99,49.33
ORD-2025-16618,2025-06-26,CUST-1302,Elizabeth White,PROD-AP-003,Lightweight Running Shoes,Apparel,East,10,119.99,1199.9,400.6
ORD-2025-16619,2025-11-26,CUST-1025,Mark Lopez,PROD-EL-001,Smartphone X1,Electronics,North,1,850.0,850.0,58.16
ORD-2024-16620,2024-06-09,CUST-0413,Sandra Moore,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,East,1,14.99,14.99,-1.83
ORD-2025-16621,2025-06-27,CUST-1687,Margaret Jackson,PROD-BK-002,Exponential Growth (Business Guide),Books,South,2,24.99,49.98,29.35
ORD-2024-16622,2024-09-15,CUST-1245,Joseph Harris,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,West,1,14.99,14.99,3.82
ORD-2024-16623,2024-08-22,CUST-0442,Ashley Martin,PROD-SO-003,4-Person Instant Camping Tent,Sports & Outdoors,South,4,179.99,719.96,201.32
ORD-2024-16624,2024-01-13,CUST-0559,Thomas Perez,PROD-AP-001,Premium Denim Jacket,Apparel,South,1,89.99,89.99,40.84
ORD-2024-16625,2024-05-19,CUST-1661,Mary Jones,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,East,1,39.99,39.99,16.31
ORD-2024-16626,2024-11-09,CUST-1597,Daniel Wilson,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,South,4,34.99,139.96,71.84
ORD-2024-16627,2024-05-05,CUST-0736,Richard Lee,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,North,2,349.99,699.98,74.92
ORD-2026-16628,2026-05-21,CUST-0074,Charles Ramirez,PROD-AP-001,Premium Denim Jacket,Apparel,South,1,89.99,89.99,-16.38
ORD-2024-16629,2024-11-09,CUST-0094,Lisa Lee,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,East,2,19.99,39.98,22.41
ORD-2024-16630,2024-05-19,CUST-0509,Nancy Johnson,PROD-BK-002,Exponential Growth (Business Guide),Books,North,2,24.99,49.98,32.88
ORD-2024-16631,2024-07-26,CUST-1141,Thomas Davis,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,South,1,349.99,349.99,72.13
ORD-2025-16632,2025-07-10,CUST-1065,Betty Gonzalez,PROD-BK-002,Exponential Growth (Business Guide),Books,North,3,24.99,74.97,-10.92
ORD-2024-16633,2024-03-12,CUST-1149,Susan Hernandez,PROD-EL-005,Wireless Charging Dock,Electronics,West,5,49.99,249.95,88.27
ORD-2026-16634,2026-02-07,CUST-1299,Jane Thomas,PROD-HK-001,Digital Air Fryer,Home & Kitchen,West,2,129.99,259.98,81.37
ORD-2026-16635,2026-05-01,CUST-0039,William Lee,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,2,19.99,39.98,27.35
